stationId,destination_stationId,hour,lat,lng,destination_lat,destination_lng,delta_time,timestamp,weekday,month,is_weekend,is_rush_hour,date,time,origin_rain,destination_rain,rain
1992,323,14,10.872419,106.768248,10.875454,106.758689,141.87961,2026-02-01 14:37:18,6,2,1,0,2026-02-01,14:37:18,0.000,0.000,0.000
1992,323,16,10.872419,106.768248,10.875454,106.758689,214.738806,2026-02-10 16:46:02,1,2,0,0,2026-02-10,16:46:02,0.000,0.200,0.200
1992,323,18,10.872419,106.768248,10.875454,106.758689,131.112207,2026-02-27 18:06:51,4,2,0,1,2026-02-27,18:06:51,0.100,0.100,0.100
1992,323,14,10.872419,106.768248,10.875454,106.758689,197.674791,2026-03-16 14:47:01,0,3,0,0,2026-03-16,14:47:01,0.000,0.100,0.100
1992,323,7,10.872419,106.768248,10.875454,106.758689,191.282736,2026-03-17 07:27:22,1,3,0,1,2026-03-17,07:27:22,0.000,0.000,0.000
1992,323,12,10.872419,106.768248,10.875454,106.758689,151.191171,2026-03-21 12:30:53,5,3,1,0,2026-03-21,12:30:53,0.000,0.000,0.000
1992,323,10,10.872419,106.768248,10.875454,106.758689,139.44808,2026-03-24 10:53:58,1,3,0,0,2026-03-24,10:53:58,0.000,0.000,0.000
1992,323,6,10.872419,106.768248,10.875454,106.758689,192.903437,2026-03-25 06:52:43,2,3,0,0,2026-03-25,06:52:43,0.000,0.000,0.000
1992,323,15,10.872419,106.768248,10.875454,106.758689,144.048183,2026-03-27 15:11:44,4,3,0,0,2026-03-27,15:11:44,0.000,0.000,0.000
1992,323,16,10.872419,106.768248,10.875454,106.758689,127.109001,2026-03-30 16:24:10,0,3,0,0,2026-03-30,16:24:10,0.000,0.000,0.000
1992,323,18,10.872419,106.768248,10.875454,106.758689,165.513797,2026-01-15 18:21:30,3,1,0,1,2026-01-15,18:21:30,0.100,0.100,0.100
1992,323,16,10.872419,106.768248,10.875454,106.758689,167.208697,2026-02-22 16:28:52,6,2,1,0,2026-02-22,16:28:52,0.000,0.000,0.000
1992,323,16,10.872419,106.768248,10.875454,106.758689,122.040953,2026-03-03 16:28:38,1,3,0,0,2026-03-03,16:28:38,0.000,0.000,0.000
1992,323,4,10.872419,106.768248,10.875454,106.758689,105.69429,2026-03-09 04:39:53,0,3,0,0,2026-03-09,04:39:53,0.000,0.000,0.000
1992,323,18,10.872419,106.768248,10.875454,106.758689,264.974134,2026-03-23 18:11:54,0,3,0,1,2026-03-23,18:11:54,0.000,0.000,0.000
1992,323,13,10.872419,106.768248,10.875454,106.758689,154.048239,2026-01-04 13:25:58,6,1,1,0,2026-01-04,13:25:58,0.000,0.000,0.000
1992,323,16,10.872419,106.768248,10.875454,106.758689,282.663723,2026-02-03 16:44:35,1,2,0,0,2026-02-03,16:44:35,0.400,0.500,0.500
1992,323,18,10.872419,106.768248,10.875454,106.758689,125.516936,2026-02-23 18:57:44,0,2,0,1,2026-02-23,18:57:44,0.000,0.000,0.000
1992,323,18,10.872419,106.768248,10.875454,106.758689,186.561094,2026-02-26 18:08:09,3,2,0,1,2026-02-26,18:08:09,1.200,1.100,1.100
1992,323,17,10.872419,106.768248,10.875454,106.758689,188.390242,2026-03-04 17:43:14,2,3,0,1,2026-03-04,17:43:14,0.000,0.000,0.000
1992,323,18,10.872419,106.768248,10.875454,106.758689,891.276558,2026-03-14 18:10:53,5,3,1,1,2026-03-14,18:10:53,0.000,0.000,0.000
1992,323,13,10.872419,106.768248,10.875454,106.758689,168.780527,2026-03-25 13:00:16,2,3,0,0,2026-03-25,13:00:16,0.000,0.000,0.000
1992,323,18,10.872419,106.768248,10.875454,106.758689,245.359421,2026-03-26 18:03:07,3,3,0,1,2026-03-26,18:03:07,0.000,0.000,0.000
1992,323,18,10.872419,106.768248,10.875454,106.758689,271.776229,2026-03-27 18:19:11,4,3,0,1,2026-03-27,18:19:11,0.000,0.000,0.000
1992,323,20,10.872419,106.768248,10.875454,106.758689,134.840238,2026-01-03 20:08:45,5,1,1,1,2026-01-03,20:08:45,0.000,0.000,0.000
1992,323,16,10.872419,106.768248,10.875454,106.758689,270.504265,2026-01-15 16:50:31,3,1,0,0,2026-01-15,16:50:31,0.000,0.100,0.100
1992,323,12,10.872419,106.768248,10.875454,106.758689,186.246179,2026-01-25 12:09:58,6,1,1,0,2026-01-25,12:09:58,0.000,0.000,0.000
1992,323,16,10.872419,106.768248,10.875454,106.758689,173.124683,2026-02-03 16:49:39,1,2,0,0,2026-02-03,16:49:39,0.400,0.500,0.500
1992,323,4,10.872419,106.768248,10.875454,106.758689,115.338834,2026-03-01 04:46:14,6,3,1,0,2026-03-01,04:46:14,0.000,0.000,0.000
1992,323,15,10.872419,106.768248,10.875454,106.758689,169.847855,2026-03-03 15:24:57,1,3,0,0,2026-03-03,15:24:57,0.000,0.000,0.000
1992,323,16,10.872419,106.768248,10.875454,106.758689,143.994139,2026-03-13 16:18:07,4,3,0,0,2026-03-13,16:18:07,0.000,0.000,0.000
1992,323,6,10.872419,106.768248,10.875454,106.758689,166.358352,2026-03-21 06:00:28,5,3,1,0,2026-03-21,06:00:28,0.000,0.000,0.000
1992,323,14,10.872419,106.768248,10.875454,106.758689,149.00237,2026-03-22 14:52:18,6,3,1,0,2026-03-22,14:52:18,0.000,0.000,0.000
1992,323,15,10.872419,106.768248,10.875454,106.758689,217.078088,2026-03-26 15:35:53,3,3,0,0,2026-03-26,15:35:53,0.000,0.000,0.000
1992,323,13,10.872419,106.768248,10.875454,106.758689,125.454702,2026-01-01 13:24:44,3,1,0,0,2026-01-01,13:24:44,0.000,0.000,0.000
1992,323,18,10.872419,106.768248,10.875454,106.758689,180.079239,2026-01-28 18:59:41,2,1,0,1,2026-01-28,18:59:41,0.000,0.000,0.000
1992,323,18,10.872419,106.768248,10.875454,106.758689,220.233606,2026-01-29 18:24:00,3,1,0,1,2026-01-29,18:24:00,0.000,0.000,0.000
