stationId,destination_stationId,hour,lat,lng,destination_lat,destination_lng,estimate_time,predict_time,delta_time
1992,323,17,10.872419,106.768248,10.875454,106.758689,142.2,187.2,159.48618
1992,323,16,10.872419,106.768248,10.875454,106.758689,154.8,176.4,250.270297
1992,323,18,10.872419,106.768248,10.875454,106.758689,137.4,174.6,196.48842
1992,323,10,10.872419,106.768248,10.875454,106.758689,137.4,197.4,116.886076
1992,323,16,10.872419,106.768248,10.875454,106.758689,144.6,176.4,175.40009
1992,323,11,10.872419,106.768248,10.875454,106.758689,144.6,165.6,177.917302
1992,323,10,10.872419,106.768248,10.875454,106.758689,144.6,197.4,243.250156
1992,323,19,10.872419,106.768248,10.875454,106.758689,144.6,145.2,130.993052
1992,323,17,10.872419,106.768248,10.875454,106.758689,162.6,187.2,316.607726
1992,323,17,10.872419,106.768248,10.875454,106.758689,162.6,187.2,159.193826
1992,323,7,10.872419,106.768248,10.875454,106.758689,162,174.6,125.614876
1992,323,6,10.872419,106.768248,10.875454,106.758689,142.2,166.8,195.935527
1992,323,5,10.872419,106.768248,10.875454,106.758689,153,150.6,197.100975
1992,323,14,10.872419,106.768248,10.875454,106.758689,144,153,197.558863
1992,323,7,10.872419,106.768248,10.875454,106.758689,144.6,174.6,168.799194
1992,323,16,10.872419,106.768248,10.875454,106.758689,171.6,176.4,248.684288
1992,323,10,10.872419,106.768248,10.875454,106.758689,134.4,197.4,198.213674
1992,323,14,10.872419,106.768248,10.875454,106.758689,187.8,153,129.06082
1992,323,17,10.872419,106.768248,10.875454,106.758689,161.4,187.2,188.353599
1992,323,8,10.872419,106.768248,10.875454,106.758689,170.4,154.8,153.767765
1992,323,10,10.872419,106.768248,10.875454,106.758689,144.6,197.4,254.950271
1992,323,4,10.872419,106.768248,10.875454,106.758689,139.8,128.4,172.533917
1992,323,16,10.872419,106.768248,10.875454,106.758689,143.4,176.4,136.662447
1992,323,17,10.872419,106.768248,10.875454,106.758689,189,187.2,481.953571
1992,323,18,10.872419,106.768248,10.875454,106.758689,176.4,174.6,197.986014
